epoch,binary_accuracy,loss
104,0.8060046434402466,0.45000261068344116
105,0.8366050720214844,0.4177807569503784
106,0.8152424693107605,0.4266969859600067
107,0.8383371829986572,0.3928720951080322
108,0.8296766877174377,0.4173062741756439
109,0.8371824622154236,0.40283873677253723
110,0.8331408500671387,0.4104917049407959
111,0.8279445767402649,0.41451528668403625
112,0.8331408500671387,0.41427475214004517
113,0.8273671865463257,0.4227648079395294
114,0.8244803547859192,0.42596012353897095
115,0.8458429574966431,0.38413652777671814
116,0.8002309203147888,0.44750896096229553
117,0.8429561257362366,0.4168943166732788
118,0.8487297892570496,0.40286698937416077
119,0.8290992975234985,0.43428942561149597
120,0.8394919037818909,0.40165749192237854
121,0.8227482438087463,0.4109422266483307
122,0.8244803547859192,0.41694891452789307
123,0.8504619002342224,0.38951176404953003
124,0.8498845100402832,0.3818707764148712
125,0.8342956304550171,0.4080874025821686
126,0.851616621017456,0.38259682059288025
127,0.8227482438087463,0.42399218678474426
128,0.8412240147590637,0.40615999698638916
129,0.8013857007026672,0.4711191952228546
130,0.8250577449798584,0.43841344118118286
131,0.8314087986946106,0.42069488763809204
132,0.8013857007026672,0.4627021253108978
133,0.8112009167671204,0.4400220215320587
134,0.8152424693107605,0.4390670657157898
135,0.8308314085006714,0.42032602429389954
136,0.8366050720214844,0.39886486530303955
137,0.8435335159301758,0.38910719752311707
138,0.8481523990631104,0.367154598236084
139,0.8371824622154236,0.3893599510192871
140,0.8527713418006897,0.3728307783603668
141,0.861431896686554,0.37412846088409424
142,0.8383371829986572,0.414542555809021
143,0.8550808429718018,0.39378827810287476
144,0.8510392904281616,0.39903679490089417
145,0.8412240147590637,0.3980654180049896
146,0.8510392904281616,0.38668665289878845
147,0.8643187284469604,0.3744647800922394
148,0.8596997857093811,0.35696741938591003
149,0.8152424693107605,0.4185141623020172
0,0.4901847541332245,0.7795782089233398
1,0.5242494344711304,0.7806248068809509
2,0.5346420407295227,0.7524663805961609
3,0.4901847541332245,0.7564805150032043
4,0.5109699964523315,0.7552592158317566
5,0.517320990562439,0.7414953708648682
6,0.5109699964523315,0.7472270727157593
7,0.5132794380187988,0.7333914041519165
8,0.4936489462852478,0.7369863390922546
9,0.5190531015396118,0.727526843547821
10,0.5161662697792053,0.7237287163734436
11,0.508083164691925,0.7212300300598145
12,0.5034642219543457,0.7242568135261536
13,0.49826788902282715,0.7276443839073181
14,0.5046189427375793,0.7198936939239502
15,0.5202078819274902,0.7141323089599609
16,0.517320990562439,0.7041148543357849
17,0.5329099297523499,0.7012412548065186
18,0.5357967615127563,0.7115467190742493
19,0.5109699964523315,0.7130392789840698
20,0.5225173234939575,0.7239619493484497
21,0.5479214787483215,0.6917064189910889
22,0.5086604952812195,0.7073256969451904
23,0.5502309203147888,0.695343554019928
24,0.5109699964523315,0.7129087448120117
25,0.5346420407295227,0.701520562171936
26,0.5340646505355835,0.6976937651634216
27,0.5519630312919617,0.6961369514465332
28,0.550808310508728,0.6998803615570068
29,0.5340646505355835,0.7052362561225891
30,0.53695148229599,0.6961489915847778
31,0.5357967615127563,0.7019559144973755
32,0.5248267650604248,0.6977197527885437
33,0.5635104179382324,0.6909388899803162
34,0.550808310508728,0.6958621740341187
35,0.5375288724899292,0.6937234997749329
36,0.5646651387214661,0.6889420747756958
37,0.5773671865463257,0.6868878602981567
38,0.5513857007026672,0.6944857835769653
39,0.5767898559570312,0.6846275329589844
40,0.5721709132194519,0.6917680501937866
41,0.5571593642234802,0.6914575099945068
42,0.587759792804718,0.6846039295196533
43,0.5756350755691528,0.6780749559402466
44,0.5710161924362183,0.6805167198181152
45,0.5796766877174377,0.6779351234436035
46,0.5600461959838867,0.6951111555099487
47,0.5698614120483398,0.6888202428817749
48,0.5871824622154236,0.6818118095397949
49,0.5710161924362183,0.6832611560821533
50,0.5606235861778259,0.6856527328491211
51,0.5687066912651062,0.6839490532875061
52,0.5785219669342041,0.6772052049636841
53,0.5756350755691528,0.6823340058326721
54,0.5900692939758301,0.6779438853263855
55,0.5854503512382507,0.6740537285804749
56,0.587759792804718,0.6677346229553223
57,0.5935335159301758,0.6770200133323669
58,0.5733256340026855,0.684533953666687
59,0.5941108465194702,0.6704612970352173
60,0.5969976782798767,0.6733318567276001
61,0.5883371829986572,0.6731276512145996
62,0.5739030241966248,0.6755185723304749
63,0.5785219669342041,0.6777358651161194
64,0.5894919037818909,0.6781525015830994
65,0.6310623288154602,0.6629206538200378
66,0.6068129539489746,0.6679925918579102
67,0.5906466245651245,0.669964611530304
68,0.5866050720214844,0.673952043056488
69,0.6045034527778625,0.6627928018569946
70,0.6039261221885681,0.6666380167007446
71,0.5871824622154236,0.6774990558624268
72,0.5894919037818909,0.6717163920402527
73,0.6108545064926147,0.66224604845047
74,0.5964203476905823,0.6680884957313538
75,0.5906466245651245,0.671727180480957
76,0.6120092272758484,0.6656827330589294
77,0.5923787355422974,0.6729224920272827
78,0.6027713418006897,0.6690651774406433
79,0.6125866174697876,0.6664113402366638
80,0.6125866174697876,0.6596183776855469
81,0.6275981664657593,0.6567451357841492
82,0.6229792237281799,0.6545982360839844
83,0.6125866174697876,0.6600566506385803
84,0.6247113347053528,0.656448483467102
85,0.6293302774429321,0.6585847735404968
86,0.6004619002342224,0.6659511923789978
87,0.6293302774429321,0.6545681357383728
88,0.6281754970550537,0.6590954065322876
89,0.6068129539489746,0.655708372592926
90,0.6218245029449463,0.654910683631897
91,0.6206697225570679,0.659828245639801
92,0.6304849982261658,0.6463875770568848
93,0.6293302774429321,0.6508820652961731
94,0.6045034527778625,0.6627858877182007
95,0.6143187284469604,0.6511443853378296
96,0.6408776044845581,0.6482659578323364
97,0.6229792237281799,0.6486689448356628
98,0.6137413382530212,0.6474260091781616
99,0.6293302774429321,0.6469696164131165
100,0.6200923919677734,0.648979902267456
101,0.6374133825302124,0.6388453245162964
102,0.6339492201805115,0.6469788551330566
103,0.6345265507698059,0.6445160508155823
104,0.6252886652946472,0.6477078199386597
105,0.6258660554885864,0.6434881687164307
106,0.6206697225570679,0.647271990776062
107,0.6391454935073853,0.6357463598251343
108,0.6275981664657593,0.6433560848236084
109,0.6299076080322266,0.6348171234130859
110,0.6408776044845581,0.6350529789924622
111,0.6264434456825256,0.629831075668335
112,0.6085450053215027,0.648134171962738
113,0.6420323252677917,0.6316869258880615
114,0.6293302774429321,0.6347891688346863
115,0.6229792237281799,0.6372385621070862
116,0.6460738778114319,0.6219784021377563
117,0.6356812715530396,0.6300477981567383
118,0.6466512680053711,0.6285110712051392
119,0.6310623288154602,0.6334356665611267
120,0.6351039409637451,0.6229386329650879
121,0.662240207195282,0.6188597083091736
122,0.6518476009368896,0.6200271844863892
123,0.6530023217201233,0.617689847946167
124,0.6501154899597168,0.61435866355896
125,0.6570438742637634,0.6167238354682922
126,0.6662817597389221,0.6080808043479919
127,0.6662817597389221,0.6131701469421387
128,0.6512702107429504,0.6219396591186523
129,0.642609715461731,0.6191575527191162
130,0.6547344326972961,0.6069359183311462
131,0.668013870716095,0.6036916971206665
132,0.6478059887886047,0.6061962246894836
133,0.6403002142906189,0.6253066658973694
134,0.6449191570281982,0.613711953163147
135,0.6570438742637634,0.6018359065055847
136,0.6616628170013428,0.6140545606613159
137,0.6610854268074036,0.6091482639312744
138,0.6633949279785156,0.5926101207733154
139,0.6633949279785156,0.5989252924919128
140,0.6587759852409363,0.5989405512809753
141,0.6714780330657959,0.5927513241767883
142,0.6610854268074036,0.5904926061630249
143,0.6749422550201416,0.5842729806900024
144,0.6749422550201416,0.5862547159194946
145,0.6841801404953003,0.5836454629898071
146,0.6732101440429688,0.5826349258422852
147,0.6674364805221558,0.5950325131416321
148,0.6501154899597168,0.5944642424583435
149,0.6605080962181091,0.5932400226593018
