epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
44,0.24697336554527283,1.842276692390442,0.25242719054222107,1.5973345041275024
45,0.20338982343673706,1.8595551252365112,0.27184465527534485,1.5980517864227295
46,0.21307505667209625,1.7812343835830688,0.25242719054222107,1.5727252960205078
47,0.23486682772636414,1.8439713716506958,0.24271844327449799,1.5904064178466797
48,0.24213075637817383,1.8377573490142822,0.2330097109079361,1.5697596073150635
49,0.20823244750499725,1.8664594888687134,0.21359223127365112,1.5764511823654175
50,0.21065375208854675,1.820195198059082,0.24271844327449799,1.5696085691452026
51,0.2736077606678009,1.7551237344741821,0.20388349890708923,1.5907995700836182
52,0.20581114292144775,1.7959262132644653,0.18446601927280426,1.574953556060791
53,0.22760289907455444,1.7700411081314087,0.2330097109079361,1.576589584350586
54,0.23728813230991364,1.8157737255096436,0.223300963640213,1.5898656845092773
55,0.23002421855926514,1.8332024812698364,0.24271844327449799,1.5704163312911987
56,0.24213075637817383,1.7553712129592896,0.28155338764190674,1.5716089010238647
57,0.20581114292144775,1.8113822937011719,0.223300963640213,1.574156403541565
58,0.2566585838794708,1.793932557106018,0.20388349890708923,1.5761873722076416
59,0.24939467012882233,1.792366862297058,0.28155338764190674,1.5621953010559082
60,0.23002421855926514,1.816081166267395,0.2330097109079361,1.5903185606002808
61,0.2518159747123718,1.7793420553207397,0.19417475163936615,1.6122965812683105
62,0.22760289907455444,1.8265233039855957,0.24271844327449799,1.587348222732544
63,0.22033898532390594,1.7484769821166992,0.27184465527534485,1.5738983154296875
64,0.22276028990745544,1.8375531435012817,0.20388349890708923,1.5889605283737183
65,0.21307505667209625,1.8051313161849976,0.25242719054222107,1.5770068168640137
66,0.21065375208854675,1.8578985929489136,0.24271844327449799,1.5817701816558838
67,0.24455206096172333,1.8172820806503296,0.24271844327449799,1.5821868181228638
68,0.2542372941970825,1.7300740480422974,0.12621359527111053,1.6781755685806274
69,0.23728813230991364,1.7318331003189087,0.17475728690624237,1.6308001279830933
70,0.23244552314281464,1.7972321510314941,0.223300963640213,1.6049140691757202
71,0.2590799033641815,1.7831286191940308,0.21359223127365112,1.5967350006103516
72,0.24455206096172333,1.7631220817565918,0.2330097109079361,1.579248070716858
73,0.24939467012882233,1.7708865404129028,0.223300963640213,1.6151591539382935
74,0.2663438320159912,1.7740274667739868,0.223300963640213,1.5832104682922363
75,0.23970943689346313,1.724197506904602,0.2330097109079361,1.565378189086914
76,0.2736077606678009,1.7415846586227417,0.26213592290878296,1.5864131450653076
77,0.2518159747123718,1.7820171117782593,0.19417475163936615,1.6262694597244263
78,0.23728813230991364,1.7966493368148804,0.19417475163936615,1.6161519289016724
79,0.24455206096172333,1.7482738494873047,0.21359223127365112,1.6219056844711304
80,0.24455206096172333,1.7556356191635132,0.27184465527534485,1.5760295391082764
81,0.2590799033641815,1.7344170808792114,0.21359223127365112,1.5872795581817627
82,0.23970943689346313,1.7679624557495117,0.27184465527534485,1.5626912117004395
83,0.2566585838794708,1.764242172241211,0.27184465527534485,1.5853315591812134
84,0.2687651216983795,1.7437695264816284,0.3106796145439148,1.5638450384140015
85,0.2615012228488922,1.7376368045806885,0.20388349890708923,1.624508023262024
86,0.2663438320159912,1.7297050952911377,0.24271844327449799,1.6234484910964966
87,0.24213075637817383,1.7756636142730713,0.2330097109079361,1.5983210802078247
88,0.2566585838794708,1.7425510883331299,0.17475728690624237,1.6009230613708496
89,0.22518159449100494,1.7951054573059082,0.223300963640213,1.583114504814148
90,0.22276028990745544,1.7313708066940308,0.12621359527111053,1.6378519535064697
91,0.2615012228488922,1.771578073501587,0.2330097109079361,1.557466983795166
92,0.2542372941970825,1.7159483432769775,0.25242719054222107,1.58551025390625
93,0.2784503698348999,1.719082236289978,0.25242719054222107,1.5669463872909546
94,0.2663438320159912,1.7017545700073242,0.17475728690624237,1.574291467666626
95,0.23486682772636414,1.734923005104065,0.25242719054222107,1.542584776878357
96,0.21791768074035645,1.7288960218429565,0.25242719054222107,1.5672143697738647
97,0.21791768074035645,1.7634543180465698,0.19417475163936615,1.5577449798583984
98,0.2832929790019989,1.6940761804580688,0.26213592290878296,1.5480295419692993
99,0.24939467012882233,1.7269959449768066,0.28155338764190674,1.5272382497787476
100,0.2566585838794708,1.705024242401123,0.21359223127365112,1.5504438877105713
101,0.24697336554527283,1.7058221101760864,0.25242719054222107,1.5582598447799683
102,0.2639225125312805,1.7015670537948608,0.21359223127365112,1.554213047027588
103,0.2615012228488922,1.7212802171707153,0.24271844327449799,1.5613157749176025
104,0.23244552314281464,1.7549926042556763,0.21359223127365112,1.567703366279602
105,0.2760290503501892,1.7073580026626587,0.1553398072719574,1.591988444328308
106,0.2566585838794708,1.662856101989746,0.2330097109079361,1.5540193319320679
107,0.2687651216983795,1.6856776475906372,0.223300963640213,1.5540175437927246
108,0.24213075637817383,1.722496747970581,0.20388349890708923,1.5609252452850342
109,0.24939467012882233,1.708243727684021,0.2330097109079361,1.5387589931488037
110,0.2542372941970825,1.7051892280578613,0.291262149810791,1.5390431880950928
111,0.2784503698348999,1.6843169927597046,0.19417475163936615,1.5391788482666016
112,0.24213075637817383,1.7296591997146606,0.18446601927280426,1.5947338342666626
113,0.2857142984867096,1.6935151815414429,0.2330097109079361,1.5631725788116455
114,0.2711864411830902,1.7191009521484375,0.17475728690624237,1.6012961864471436
115,0.2663438320159912,1.688136100769043,0.17475728690624237,1.6089320182800293
116,0.2566585838794708,1.7227932214736938,0.2330097109079361,1.5588489770889282
117,0.2663438320159912,1.6722357273101807,0.1650485396385193,1.5753307342529297
118,0.2832929790019989,1.6942983865737915,0.25242719054222107,1.519240140914917
119,0.2711864411830902,1.6664541959762573,0.3009708821773529,1.542813777923584
120,0.24213075637817383,1.690051794052124,0.17475728690624237,1.588687777519226
121,0.23970943689346313,1.7242836952209473,0.20388349890708923,1.569476842880249
122,0.2905569076538086,1.658687949180603,0.24271844327449799,1.5484226942062378
123,0.2760290503501892,1.7031689882278442,0.2330097109079361,1.579501748085022
124,0.2615012228488922,1.7017875909805298,0.21359223127365112,1.5772985219955444
125,0.2687651216983795,1.6719253063201904,0.2330097109079361,1.570624589920044
126,0.24697336554527283,1.6560022830963135,0.19417475163936615,1.5860157012939453
127,0.2566585838794708,1.6663988828659058,0.17475728690624237,1.6229631900787354
128,0.2518159747123718,1.7235335111618042,0.2330097109079361,1.5717030763626099
129,0.314769983291626,1.6541497707366943,0.223300963640213,1.561133861541748
130,0.2832929790019989,1.659546136856079,0.26213592290878296,1.556785225868225
131,0.24697336554527283,1.7250521183013916,0.2330097109079361,1.5806916952133179
132,0.3050847351551056,1.6843496561050415,0.25242719054222107,1.5414488315582275
133,0.3075060546398163,1.640031337738037,0.26213592290878296,1.5516825914382935
134,0.2663438320159912,1.7040643692016602,0.20388349890708923,1.5845521688461304
135,0.22033898532390594,1.7515672445297241,0.2330097109079361,1.5750353336334229
136,0.2784503698348999,1.6738437414169312,0.20388349890708923,1.5875966548919678
137,0.2736077606678009,1.6508359909057617,0.24271844327449799,1.5608370304107666
138,0.2736077606678009,1.6900606155395508,0.24271844327449799,1.5497523546218872
139,0.24213075637817383,1.6775140762329102,0.291262149810791,1.549462080001831
140,0.2760290503501892,1.6470874547958374,0.2330097109079361,1.5354552268981934
141,0.24697336554527283,1.6438090801239014,0.223300963640213,1.557210922241211
142,0.2639225125312805,1.6869601011276245,0.3009708821773529,1.536620855331421
143,0.23728813230991364,1.711976170539856,0.2330097109079361,1.5394233465194702
144,0.2832929790019989,1.6346447467803955,0.25242719054222107,1.5439707040786743
145,0.2784503698348999,1.6402432918548584,0.26213592290878296,1.5399690866470337
146,0.2978208363056183,1.6793156862258911,0.291262149810791,1.5268175601959229
147,0.2736077606678009,1.7142066955566406,0.3106796145439148,1.519853949546814
148,0.2857142984867096,1.6578295230865479,0.25242719054222107,1.5644115209579468
149,0.23244552314281464,1.6802641153335571,0.27184465527534485,1.5388065576553345
150,0.24697336554527283,1.6760798692703247,0.291262149810791,1.5445789098739624
151,0.2832929790019989,1.6251816749572754,0.20388349890708923,1.5459052324295044
152,0.2978208363056183,1.5868031978607178,0.3300970792770386,1.5291380882263184
153,0.2663438320159912,1.6592742204666138,0.26213592290878296,1.5537275075912476
154,0.2953995168209076,1.6769444942474365,0.291262149810791,1.5313870906829834
155,0.2808716595172882,1.628283977508545,0.28155338764190674,1.5285627841949463
156,0.2832929790019989,1.6654033660888672,0.27184465527534485,1.5672259330749512
157,0.2687651216983795,1.6675610542297363,0.291262149810791,1.5669502019882202
158,0.2929781973361969,1.6173421144485474,0.27184465527534485,1.5553425550460815
159,0.2808716595172882,1.6502193212509155,0.19417475163936615,1.5654773712158203
160,0.2711864411830902,1.6280102729797363,0.27184465527534485,1.528889775276184
161,0.2832929790019989,1.6334609985351562,0.25242719054222107,1.544585108757019
162,0.2760290503501892,1.6104623079299927,0.2330097109079361,1.5374610424041748
163,0.2832929790019989,1.6475939750671387,0.25242719054222107,1.5238239765167236
164,0.2881355881690979,1.5912938117980957,0.2330097109079361,1.545491337776184
165,0.2857142984867096,1.6078578233718872,0.26213592290878296,1.515062689781189
166,0.2881355881690979,1.6342873573303223,0.21359223127365112,1.5290405750274658
167,0.2808716595172882,1.6023138761520386,0.2330097109079361,1.549309253692627
168,0.3002421259880066,1.6043132543563843,0.3203883469104767,1.5083295106887817
169,0.3026634454727173,1.6219432353973389,0.27184465527534485,1.533684253692627
170,0.3002421259880066,1.6308928728103638,0.3106796145439148,1.5185761451721191
171,0.2663438320159912,1.6232779026031494,0.28155338764190674,1.516081690788269
172,0.2832929790019989,1.6375060081481934,0.27184465527534485,1.5457701683044434
173,0.2736077606678009,1.658036470413208,0.28155338764190674,1.5149582624435425
174,0.2929781973361969,1.6076810359954834,0.27184465527534485,1.5341483354568481
175,0.2905569076538086,1.6483510732650757,0.26213592290878296,1.532606601715088
176,0.2590799033641815,1.650733232498169,0.28155338764190674,1.521809458732605
177,0.2639225125312805,1.5970638990402222,0.223300963640213,1.5319600105285645
178,0.2929781973361969,1.6014717817306519,0.25242719054222107,1.5573066473007202
179,0.319612592458725,1.5944708585739136,0.291262149810791,1.5146931409835815
180,0.3026634454727173,1.5761867761611938,0.24271844327449799,1.5320777893066406
181,0.2711864411830902,1.5967315435409546,0.25242719054222107,1.5399820804595947
182,0.2857142984867096,1.603247880935669,0.21359223127365112,1.5614399909973145
183,0.2784503698348999,1.623775839805603,0.291262149810791,1.526958703994751
184,0.2663438320159912,1.6177623271942139,0.223300963640213,1.525553584098816
185,0.309927374124527,1.5894943475723267,0.26213592290878296,1.5409247875213623
186,0.2905569076538086,1.5908572673797607,0.3009708821773529,1.5226576328277588
187,0.2711864411830902,1.6091246604919434,0.28155338764190674,1.5418097972869873
188,0.2663438320159912,1.6183284521102905,0.3009708821773529,1.4912885427474976
189,0.3026634454727173,1.5848826169967651,0.24271844327449799,1.555112361907959
190,0.3050847351551056,1.574000358581543,0.25242719054222107,1.5311931371688843
191,0.2978208363056183,1.6193903684616089,0.27184465527534485,1.5307551622390747
192,0.2881355881690979,1.6053286790847778,0.26213592290878296,1.525413990020752
193,0.309927374124527,1.5714081525802612,0.28155338764190674,1.5138905048370361
194,0.2566585838794708,1.5820072889328003,0.291262149810791,1.548360824584961
195,0.2542372941970825,1.6402488946914673,0.26213592290878296,1.4916408061981201
196,0.2857142984867096,1.604180097579956,0.24271844327449799,1.5357767343521118
197,0.309927374124527,1.5627131462097168,0.27184465527534485,1.5010035037994385
198,0.2881355881690979,1.606871247291565,0.3106796145439148,1.5074256658554077
199,0.3050847351551056,1.5725282430648804,0.28155338764190674,1.5058438777923584
