epoch,accuracy,loss,val_accuracy,val_loss
39,0.7735849022865295,0.6493682861328125,0.5,0.6970998644828796
40,0.7735849022865295,0.6478669047355652,0.5,0.6973886489868164
41,0.7735849022865295,0.6462832093238831,0.5,0.6977120041847229
42,0.7735849022865295,0.6448935866355896,0.5,0.6980412006378174
43,0.7735849022865295,0.6434076428413391,0.5,0.6983267664909363
44,0.7735849022865295,0.6419858932495117,0.5,0.6986700892448425
45,0.7735849022865295,0.6404748558998108,0.5,0.699019193649292
46,0.7735849022865295,0.6391770243644714,0.5,0.6994099617004395
47,0.7735849022865295,0.6377397775650024,0.5,0.699763298034668
48,0.7735849022865295,0.6362702250480652,0.5,0.7001065611839294
49,0.7735849022865295,0.6347173452377319,0.5,0.7005181312561035
50,0.7735849022865295,0.6335771083831787,0.5,0.7009273171424866
51,0.7735849022865295,0.63201904296875,0.5,0.7013375163078308
52,0.7735849022865295,0.6306357979774475,0.5,0.7017861008644104
53,0.7735849022865295,0.6294182538986206,0.5,0.7022299766540527
54,0.7735849022865295,0.6280045509338379,0.5,0.7026494145393372
55,0.7735849022865295,0.6266788840293884,0.5,0.7030911445617676
56,0.7735849022865295,0.6252354383468628,0.5,0.7035492062568665
57,0.7735849022865295,0.6240851283073425,0.5,0.7040202021598816
58,0.7735849022865295,0.6225835680961609,0.5,0.7045169472694397
59,0.7735849022865295,0.6214491724967957,0.5,0.7049925327301025
60,0.7735849022865295,0.6203190088272095,0.5,0.7054873108863831
61,0.7735849022865295,0.6188007593154907,0.5,0.7059829235076904
62,0.7735849022865295,0.6176678538322449,0.5,0.7064849734306335
63,0.7735849022865295,0.6164116859436035,0.5,0.7070215344429016
64,0.7735849022865295,0.6151167750358582,0.5,0.7075559496879578
65,0.7735849022865295,0.6138668656349182,0.5,0.7081108689308167
66,0.7735849022865295,0.6127273440361023,0.5,0.7086388468742371
67,0.7735849022865295,0.6116909980773926,0.5,0.7092146873474121
68,0.7735849022865295,0.610455334186554,0.5,0.7098131775856018
69,0.7735849022865295,0.6091222167015076,0.5,0.7103579640388489
70,0.7735849022865295,0.6079838871955872,0.5,0.7109629511833191
71,0.7735849022865295,0.6069547533988953,0.5,0.71153324842453
72,0.7735849022865295,0.6057429909706116,0.5,0.7121253609657288
73,0.7735849022865295,0.6048198938369751,0.5,0.7127370238304138
74,0.7735849022865295,0.6035704612731934,0.5,0.7133135795593262
75,0.7735849022865295,0.602554976940155,0.5,0.7139685750007629
76,0.7735849022865295,0.6015712022781372,0.5,0.7145686149597168
77,0.7735849022865295,0.6004074215888977,0.5,0.7150604724884033
78,0.7735849022865295,0.5993722677230835,0.5,0.7157530784606934
79,0.7735849022865295,0.5983973741531372,0.5,0.7164713740348816
80,0.7735849022865295,0.5974406003952026,0.5,0.7170408368110657
81,0.7735849022865295,0.5964897871017456,0.5,0.7176527380943298
82,0.7735849022865295,0.5954423546791077,0.5,0.7183752655982971
83,0.7735849022865295,0.5943655371665955,0.5,0.7190162539482117
84,0.7735849022865295,0.5935262441635132,0.5,0.7196733355522156
85,0.7735849022865295,0.5926842093467712,0.5,0.7202355265617371
86,0.7735849022865295,0.5920771956443787,0.5,0.7207193374633789
87,0.7735849022865295,0.5913172364234924,0.5,0.7212939858436584
88,0.7735849022865295,0.5906725525856018,0.5,0.7218453288078308
89,0.7735849022865295,0.5898323059082031,0.5,0.7223389148712158
90,0.7735849022865295,0.5892213582992554,0.5,0.7228894233703613
91,0.7735849022865295,0.5885550379753113,0.5,0.7234223484992981
92,0.7735849022865295,0.5876950621604919,0.5,0.7240079045295715
93,0.7735849022865295,0.5870059132575989,0.5,0.724570095539093
94,0.7735849022865295,0.586327850818634,0.5,0.7250726819038391
95,0.7735849022865295,0.585502028465271,0.5,0.7255135178565979
96,0.7735849022865295,0.5848898887634277,0.5,0.7260209918022156
97,0.7735849022865295,0.5843692421913147,0.5,0.7265949249267578
98,0.7735849022865295,0.5835527181625366,0.5,0.7272582650184631
99,0.7735849022865295,0.5829945206642151,0.5,0.7279151082038879
