epoch,binary_accuracy,loss
0,0.5023094415664673,0.745511531829834
1,0.5242494344711304,0.7177018523216248
2,0.5005773901939392,0.7170921564102173
3,0.5017321109771729,0.712847113609314
4,0.513856828212738,0.7068679332733154
5,0.5248267650604248,0.6970990300178528
6,0.5213626027107239,0.6922983527183533
7,0.5184757709503174,0.6981028914451599
8,0.5121247172355652,0.6981735825538635
9,0.49826788902282715,0.6963602304458618
10,0.5132794380187988,0.6959379315376282
11,0.5109699964523315,0.6956059336662292
12,0.525404155254364,0.6910316944122314
13,0.5155889391899109,0.6947716474533081
14,0.5086604952812195,0.6968849897384644
15,0.525404155254364,0.6878536939620972
16,0.5213626027107239,0.691350519657135
17,0.5202078819274902,0.6933926939964294
18,0.5202078819274902,0.6947519183158875
19,0.5184757709503174,0.6940163969993591
20,0.5190531015396118,0.6925171613693237
21,0.5300230979919434,0.689766526222229
22,0.525404155254364,0.6914094686508179
23,0.5225173234939575,0.6899692416191101
24,0.5190531015396118,0.691872775554657
25,0.5271362662315369,0.6887174844741821
26,0.5242494344711304,0.6902052164077759
27,0.5230947136878967,0.6884226202964783
28,0.5386835932731628,0.6833115220069885
29,0.5363741517066956,0.6850497126579285
30,0.545034646987915,0.6807877421379089
31,0.5525404214859009,0.6789194345474243
32,0.5421478152275085,0.6799512505531311
33,0.5612009167671204,0.673291802406311
34,0.5571593642234802,0.6720799803733826
35,0.5531178116798401,0.6797528862953186
36,0.5560046434402466,0.6761674284934998
37,0.5525404214859009,0.671297550201416
38,0.5583140850067139,0.6719796657562256
39,0.5490761995315552,0.6759401559829712
40,0.5606235861778259,0.6731743812561035
41,0.5669745802879333,0.6669613718986511
42,0.5612009167671204,0.6721453666687012
43,0.5496535897254944,0.6755208969116211
44,0.5669745802879333,0.6666069626808167
45,0.5606235861778259,0.6733742356300354
46,0.556581974029541,0.6677948832511902
47,0.5600461959838867,0.666639506816864
48,0.5606235861778259,0.670991837978363
49,0.5750577449798584,0.6618794202804565
50,0.5710161924362183,0.6598503589630127
51,0.5710161924362183,0.6642290949821472
52,0.5756350755691528,0.6604328155517578
53,0.5796766877174377,0.6560525298118591
54,0.5733256340026855,0.6590773463249207
55,0.5692840814590454,0.6601415872573853
56,0.5750577449798584,0.6567134261131287
57,0.5802540183067322,0.6635924577713013
58,0.5871824622154236,0.6503758430480957
59,0.5825635194778442,0.651443600654602
60,0.5831408500671387,0.6539236903190613
61,0.5733256340026855,0.6532330513000488
62,0.5796766877174377,0.6535216569900513
63,0.5848729610443115,0.6471121907234192
64,0.5912240147590637,0.6429763436317444
65,0.5883371829986572,0.6444869637489319
66,0.5912240147590637,0.6457056999206543
67,0.5964203476905823,0.6417545080184937
68,0.6166281700134277,0.625328779220581
69,0.6339492201805115,0.625335693359375
70,0.5981523990631104,0.6385205984115601
71,0.6143187284469604,0.6368845701217651
72,0.6172055602073669,0.6293676495552063
73,0.6137413382530212,0.6311060786247253
74,0.6247113347053528,0.6300941705703735
75,0.6166281700134277,0.6296528577804565
76,0.6154734492301941,0.6221337914466858
77,0.6431870460510254,0.6113169193267822
78,0.6495380997657776,0.6162445545196533
79,0.6258660554885864,0.6198587417602539
80,0.6374133825302124,0.6186304092407227
81,0.6379907727241516,0.6060100197792053
82,0.6512702107429504,0.608322024345398
83,0.6414549946784973,0.6173400282859802
84,0.6374133825302124,0.615538477897644
85,0.6414549946784973,0.6098003387451172
86,0.6501154899597168,0.6071730852127075
87,0.6576212644577026,0.6051474809646606
88,0.6726328134536743,0.6010873913764954
89,0.6807159185409546,0.5784686803817749
90,0.6732101440429688,0.6099180579185486
91,0.6830254197120667,0.5908190011978149
92,0.6697459816932678,0.587089478969574
93,0.673787534236908,0.5887174010276794
94,0.7032332420349121,0.5703024864196777
95,0.6720554232597351,0.6040538549423218
96,0.6928406357765198,0.57059246301651
97,0.6951501369476318,0.5812695622444153
98,0.6732101440429688,0.6006228923797607
99,0.6893764138221741,0.5658519864082336
100,0.7176674604415894,0.5588929057121277
101,0.6968821883201599,0.568217933177948
102,0.7009238004684448,0.5566651821136475
103,0.7332563400268555,0.5424757599830627
104,0.7038106322288513,0.5647366046905518
105,0.693418025970459,0.5744722485542297
106,0.7176674604415894,0.5515114665031433
107,0.7009238004684448,0.5595995783805847
108,0.7193995118141174,0.5456034541130066
109,0.7228637337684631,0.5465723872184753
110,0.7193995118141174,0.5463965535163879
111,0.7332563400268555,0.5336204171180725
112,0.7061200737953186,0.5478838682174683
113,0.718822181224823,0.5453994870185852
114,0.7101616859436035,0.5550842881202698
115,0.7390300035476685,0.527415931224823
116,0.6968821883201599,0.5753107070922852
117,0.6824480295181274,0.5661120414733887
118,0.693418025970459,0.574055552482605
119,0.7003464102745056,0.5556039810180664
120,0.6916859149932861,0.5695618987083435
121,0.7118937373161316,0.5542497038841248
122,0.6397228837013245,0.6776872873306274
123,0.6743649244308472,0.5987830758094788
124,0.7136258482933044,0.5477214455604553
125,0.6916859149932861,0.5634503364562988
126,0.6922633051872253,0.569881796836853
127,0.6824480295181274,0.5708985328674316
128,0.6986142992973328,0.5653291344642639
129,0.7078521847724915,0.5518254041671753
130,0.7101616859436035,0.5497481822967529
131,0.7043879628181458,0.5510832667350769
132,0.7193995118141174,0.539664626121521
133,0.7020785212516785,0.5551908016204834
134,0.6662817597389221,0.5829119086265564
135,0.6945727467536926,0.5811489820480347
136,0.6333718299865723,0.6948353052139282
137,0.6564664840698242,0.630031406879425
138,0.6581985950469971,0.6083005666732788
139,0.6847575306892395,0.5966659188270569
140,0.6963048577308655,0.574099063873291
141,0.6905311942100525,0.5645413398742676
142,0.7090069055557251,0.565281093120575
143,0.7078521847724915,0.5558336973190308
144,0.679561197757721,0.5736014246940613
145,0.7274826765060425,0.538457453250885
146,0.7367205619812012,0.5318008661270142
147,0.7407621145248413,0.5449338555335999
148,0.7292147874832153,0.5280227661132812
149,0.7274826765060425,0.5513330698013306
0,0.4913395047187805,0.9149042963981628
1,0.4936489462852478,0.8533234000205994
2,0.49191686511039734,0.7891061305999756
3,0.5063510537147522,0.7504966259002686
4,0.5086604952812195,0.7296146750450134
5,0.5034642219543457,0.7245806455612183
6,0.5040415525436401,0.710071861743927
7,0.525404155254364,0.6979761719703674
8,0.5127021074295044,0.7098879218101501
9,0.5005773901939392,0.7152890563011169
10,0.5127021074295044,0.7050784826278687
11,0.494226336479187,0.7070196270942688
12,0.47979214787483215,0.7042877078056335
13,0.5092378854751587,0.7024400234222412
14,0.5086604952812195,0.6937133073806763
15,0.4965358078479767,0.7020228505134583
16,0.4994226396083832,0.6963527202606201
17,0.5150115489959717,0.6962264776229858
18,0.5063510537147522,0.6977619528770447
19,0.4936489462852478,0.6952399611473083
20,0.5207852125167847,0.6943634748458862
21,0.493071585893631,0.7003001570701599
22,0.5075057744979858,0.6958653926849365
23,0.4913395047187805,0.6941956281661987
24,0.5017321109771729,0.6955296397209167
25,0.48960739374160767,0.6949930191040039
26,0.5063510537147522,0.6951582431793213
27,0.5011547207832336,0.6971772909164429
28,0.48960739374160767,0.6969815492630005
29,0.4936489462852478,0.6936464905738831
30,0.5069283843040466,0.6959737539291382
31,0.5011547207832336,0.692480206489563
32,0.508083164691925,0.6945861577987671
33,0.5005773901939392,0.6936944127082825
34,0.5011547207832336,0.6929242610931396
35,0.4936489462852478,0.6965318918228149
36,0.49249422550201416,0.6931410431861877
37,0.4878752827644348,0.6933525204658508
38,0.48556581139564514,0.6922318935394287
39,0.5040415525436401,0.6924700140953064
40,0.4994226396083832,0.6917569637298584
41,0.508083164691925,0.692405104637146
42,0.5017321109771729,0.6936873197555542
43,0.4976905286312103,0.6939249634742737
44,0.4821016192436218,0.6924583911895752
45,0.5017321109771729,0.6907771229743958
46,0.5075057744979858,0.6902755498886108
47,0.4994226396083832,0.6945631504058838
48,0.5075057744979858,0.6918103098869324
49,0.5121247172355652,0.6903334856033325
50,0.5167436599731445,0.6873728036880493
51,0.511547327041626,0.6906066536903381
52,0.525404155254364,0.6865736842155457
53,0.508083164691925,0.6873193383216858
54,0.5306004881858826,0.6838457584381104
55,0.513856828212738,0.687020480632782
56,0.5121247172355652,0.6865049004554749
57,0.5357967615127563,0.6818127632141113
58,0.5340646505355835,0.6836408376693726
59,0.550808310508728,0.6776296496391296
60,0.5473440885543823,0.677619218826294
61,0.5490761995315552,0.6767056584358215
62,0.542725145816803,0.6817829012870789
63,0.539260983467102,0.6778313517570496
64,0.5617783069610596,0.6765395998954773
65,0.5548498630523682,0.6730690002441406
66,0.5496535897254944,0.6785406470298767
67,0.5542725324630737,0.6727493405342102
68,0.5577366948127747,0.672801673412323
69,0.5404157042503357,0.6714146137237549
70,0.5606235861778259,0.6701432466506958
71,0.53695148229599,0.6777826547622681
72,0.5554272532463074,0.6704119443893433
73,0.5640877485275269,0.6632531881332397
74,0.5409930944442749,0.675125002861023
75,0.5658198595046997,0.6631744503974915
76,0.5548498630523682,0.6697023510932922
77,0.5444572567939758,0.6739597320556641
78,0.5796766877174377,0.6615496277809143
79,0.5825635194778442,0.6608014106750488
80,0.5785219669342041,0.6561675667762756
81,0.5640877485275269,0.6649412512779236
82,0.5583140850067139,0.6720908880233765
83,0.5733256340026855,0.6567539572715759
84,0.5871824622154236,0.6576943397521973
85,0.5542725324630737,0.6627954840660095
86,0.5837182402610779,0.6624390482902527
87,0.5946882367134094,0.6533632874488831
88,0.5912240147590637,0.6538727283477783
89,0.5969976782798767,0.6438409686088562
90,0.5958429574966431,0.6468868255615234
91,0.5894919037818909,0.6526532769203186
92,0.5750577449798584,0.6598503589630127
93,0.5952655673027039,0.6529332995414734
94,0.6102771162986755,0.6421753168106079
95,0.613163948059082,0.6476844549179077
96,0.6143187284469604,0.635455310344696
97,0.5993071794509888,0.6430838704109192
98,0.5987297892570496,0.6459892392158508
99,0.5906466245651245,0.6484897136688232
100,0.6045034527778625,0.6374068856239319
101,0.607390284538269,0.642504870891571
102,0.6172055602073669,0.6327567100524902
103,0.601616621017456,0.6556594371795654
104,0.6137413382530212,0.6501601338386536
105,0.6235565543174744,0.6315271854400635
106,0.6027713418006897,0.648897111415863
107,0.6206697225570679,0.6338328123092651
108,0.6229792237281799,0.6240184307098389
109,0.6345265507698059,0.6283549666404724
110,0.6264434456825256,0.6342000961303711
111,0.6391454935073853,0.6216002702713013
112,0.6299076080322266,0.6362224221229553
113,0.6345265507698059,0.6300478577613831
114,0.6293302774429321,0.628084123134613
115,0.6091223955154419,0.6388335824012756
116,0.6281754970550537,0.6277581453323364
117,0.6403002142906189,0.6234352588653564
118,0.6275981664657593,0.6301246881484985
119,0.5929561257362366,0.655838668346405
120,0.6200923919677734,0.6354554891586304
121,0.6466512680053711,0.6118711829185486
122,0.6137413382530212,0.6292293071746826
123,0.6189376711845398,0.6387239098548889
124,0.6189376711845398,0.6289075613021851
125,0.6125866174697876,0.6282954812049866
126,0.6420323252677917,0.6214517951011658
127,0.6443418264389038,0.6198134422302246
128,0.6633949279785156,0.6152644157409668
129,0.6431870460510254,0.6221785545349121
130,0.6362586617469788,0.6191422939300537
131,0.6443418264389038,0.6153433322906494
132,0.6431870460510254,0.6234143376350403
133,0.6466512680053711,0.6243661642074585
134,0.6506928205490112,0.6154804825782776
135,0.6518476009368896,0.614943265914917
136,0.6628175377845764,0.6165772676467896
137,0.6628175377845764,0.6061779856681824
138,0.6657043695449829,0.6126862168312073
139,0.6720554232597351,0.6012667417526245
140,0.668013870716095,0.5960609912872314
141,0.6639722585678101,0.6035116314888
142,0.6645496487617493,0.6011235117912292
143,0.6576212644577026,0.610065758228302
144,0.6836027503013611,0.5969640016555786
145,0.6420323252677917,0.6206070184707642
146,0.5946882367134094,0.6824091076850891
147,0.5866050720214844,0.6581037044525146
148,0.6021940112113953,0.6622411012649536
149,0.6004619002342224,0.6479634642601013
150,0.6102771162986755,0.6518816351890564
151,0.6414549946784973,0.6193000674247742
152,0.6651270389556885,0.623175859451294
153,0.6691685914993286,0.6038944721221924
154,0.6570438742637634,0.6192876696586609
155,0.6662817597389221,0.6025453209877014
156,0.6732101440429688,0.5948399901390076
157,0.679561197757721,0.5912832021713257
158,0.6732101440429688,0.5963031649589539
159,0.6143187284469604,0.6271077990531921
160,0.6743649244308472,0.5923319458961487
161,0.6224018335342407,0.6330462098121643
162,0.6270207762718201,0.629562258720398
163,0.6524249315261841,0.6155912280082703
164,0.6564664840698242,0.6179315447807312
165,0.6581985950469971,0.5957364439964294
166,0.6599307060241699,0.6035612225532532
167,0.6703233122825623,0.6024352312088013
