epoch,accuracy,loss,val_accuracy,val_loss
0,0.5202205777168274,3.3236591815948486,0.4880000054836273,0.7855544090270996
1,0.5404411554336548,1.546998143196106,0.5600000023841858,1.0437275171279907
2,0.46507352590560913,1.1563650369644165,0.527999997138977,0.6838791966438293
3,0.5147058963775635,0.9070506691932678,0.6159999966621399,0.6848315596580505
4,0.5257353186607361,0.7709274291992188,0.4560000002384186,0.6981949210166931
5,0.5036764740943909,0.7923473715782166,0.6000000238418579,0.6718502640724182
6,0.47610294818878174,0.761821985244751,0.40799999237060547,0.6967450976371765
7,0.5128676295280457,0.7544077634811401,0.4560000002384186,0.6942406296730042
8,0.5349264740943909,0.7530242800712585,0.5519999861717224,0.6785632371902466
9,0.5165441036224365,0.7333728075027466,0.42399999499320984,0.698542594909668
10,0.5202205777168274,0.7066878080368042,0.4320000112056732,0.6962218880653381
11,0.47058823704719543,0.7344721555709839,0.4880000054836273,0.694015622138977
12,0.5091911554336548,0.7181745767593384,0.5040000081062317,0.696480929851532
13,0.5459558963775635,0.6945359706878662,0.5920000076293945,0.666799783706665
14,0.48161765933036804,0.7121567130088806,0.4399999976158142,0.6970242857933044
15,0.5459558963775635,0.6922459602355957,0.42399999499320984,0.6960291862487793
16,0.5459558963775635,0.6963515281677246,0.4880000054836273,0.695077657699585
17,0.5091911554336548,0.708193838596344,0.6000000238418579,0.690959632396698
18,0.5036764740943909,0.701946496963501,0.5680000185966492,0.6872226595878601
19,0.4944852888584137,0.7101453542709351,0.40799999237060547,0.6996312737464905
20,0.5091911554336548,0.7041791081428528,0.46399998664855957,0.6948073506355286
21,0.47242647409439087,0.7235122919082642,0.6240000128746033,0.6722092628479004
22,0.501838207244873,0.7110598087310791,0.6079999804496765,0.705548882484436
23,0.4852941036224365,0.7218509316444397,0.4560000002384186,0.6948578953742981
24,0.5091911554336548,0.7063483595848083,0.3919999897480011,0.697036862373352
25,0.4908088147640228,0.7039021253585815,0.5040000081062317,0.6931000351905823
26,0.5165441036224365,0.6992545127868652,0.4480000138282776,0.6951780915260315
27,0.5404411554336548,0.6962874531745911,0.42399999499320984,0.6965218782424927
28,0.4742647111415863,0.7009745240211487,0.3919999897480011,0.6956809163093567
29,0.5238970518112183,0.6894884705543518,0.4480000138282776,0.694348156452179
0,0.720588207244873,3.7157583236694336,0.8960000276565552,0.6952970027923584
1,0.7904411554336548,1.1867954730987549,0.8880000114440918,0.510558009147644
2,0.779411792755127,0.7582606673240662,0.9200000166893005,0.4298558235168457
3,0.78125,0.6263429522514343,0.8880000114440918,0.4809587895870209
4,0.7959558963775635,0.5569963455200195,0.8880000114440918,0.5009958744049072
5,0.783088207244873,0.5839380621910095,0.8880000114440918,0.448944628238678
6,0.7959558963775635,0.5672951340675354,0.8960000276565552,0.4741137623786926
7,0.8088235259056091,0.5491500496864319,0.9039999842643738,0.35058850049972534
8,0.8253676295280457,0.5067632794380188,0.8960000276565552,0.43937045335769653
9,0.8088235259056091,0.49462369084358215,0.8880000114440918,0.413224458694458
10,0.8218181729316711,0.5045530200004578,0.8799999952316284,0.4230841398239136
11,0.8216911554336548,0.510038435459137,0.9039999842643738,0.3764897584915161
12,0.8382353186607361,0.48303094506263733,0.9039999842643738,0.4358830153942108
13,0.8198529481887817,0.5315564870834351,0.8880000114440918,0.42115288972854614
14,0.84375,0.4628109931945801,0.8960000276565552,0.37580445408821106
15,0.8566176295280457,0.4939342439174652,0.9120000004768372,0.4209911525249481
16,0.8492646813392639,0.4715529680252075,0.8960000276565552,0.3624933063983917
17,0.8290441036224365,0.4804059863090515,0.9039999842643738,0.4468380808830261
18,0.8636363744735718,0.45782095193862915,0.8880000114440918,0.4241374135017395
19,0.8290441036224365,0.5067770481109619,0.8880000114440918,0.3910420835018158
20,0.8400735259056091,0.49177220463752747,0.8880000114440918,0.4522601068019867
21,0.8566176295280457,0.49181950092315674,0.8880000114440918,0.3906201720237732
22,0.8529411554336548,0.4662412703037262,0.9039999842643738,0.406686007976532
23,0.8566176295280457,0.4706646502017975,0.8880000114440918,0.42966461181640625
24,0.8492646813392639,0.4994169771671295,0.9120000004768372,0.3838649392127991
25,0.8602941036224365,0.4807741940021515,0.8799999952316284,0.45856255292892456
26,0.8382353186607361,0.4728354215621948,0.9039999842643738,0.4164727032184601
27,0.8584558963775635,0.44613051414489746,0.9039999842643738,0.4139975607395172
28,0.845588207244873,0.46653521060943604,0.8880000114440918,0.4417015314102173
29,0.8602941036224365,0.47064483165740967,0.8880000114440918,0.4116429388523102
