epoch,accuracy,loss,val_accuracy,val_loss
47,0.8601398468017578,0.3505033254623413,0.7843894958496094,0.45965325832366943
48,0.8531468510627747,0.37918803095817566,0.7851622700691223,0.45814719796180725
49,0.867132842540741,0.3635850250720978,0.786707878112793,0.4574197828769684
50,0.8531468510627747,0.3541567623615265,0.7843894958496094,0.45850589871406555
51,0.8531468510627747,0.3625296652317047,0.78593510389328,0.45702746510505676
52,0.8531468510627747,0.3690507113933563,0.786707878112793,0.457167387008667
53,0.8601398468017578,0.34244993329048157,0.7843894958496094,0.45742836594581604
54,0.9160839319229126,0.3059960603713989,0.7828438878059387,0.4579326808452606
55,0.8601398468017578,0.363194078207016,0.7820711135864258,0.46086448431015015
56,0.881118893623352,0.34605076909065247,0.7843894958496094,0.46349480748176575
57,0.9370629191398621,0.3050454258918762,0.7820711135864258,0.4677589535713196
58,0.867132842540741,0.3172064423561096,0.7820711135864258,0.46394747495651245
59,0.9020978808403015,0.33130979537963867,0.7812982797622681,0.4662521481513977
60,0.8741258978843689,0.34361839294433594,0.7820711135864258,0.46844062209129333
61,0.8391608595848083,0.3929796516895294,0.78593510389328,0.464773565530777
62,0.8391608595848083,0.38028770685195923,0.786707878112793,0.45808809995651245
63,0.8601398468017578,0.34043198823928833,0.7874806523323059,0.45913007855415344
64,0.9020978808403015,0.3157113194465637,0.7843894958496094,0.4608081579208374
65,0.8391608595848083,0.3680647015571594,0.7797527313232422,0.46137455105781555
66,0.8881118893623352,0.33391711115837097,0.7758887410163879,0.46447333693504333
67,0.8741258978843689,0.3294871151447296,0.7751159071922302,0.46819010376930237
68,0.8321678042411804,0.33881422877311707,0.7758887410163879,0.47297921776771545
69,0.8601398468017578,0.3415434658527374,0.7720247507095337,0.4756155014038086
70,0.9020978808403015,0.29353365302085876,0.7727975249290466,0.48133584856987
71,0.8881118893623352,0.32499897480010986,0.7681607604026794,0.4849863350391388
72,0.9160839319229126,0.323481023311615,0.7758887410163879,0.48187336325645447
73,0.8251748085021973,0.38950300216674805,0.7666151523590088,0.48448216915130615
74,0.8881118893623352,0.3228895664215088,0.7658423781394958,0.4854110777378082
75,0.867132842540741,0.3186568021774292,0.7727975249290466,0.4796263873577118
76,0.9370629191398621,0.27378350496292114,0.7766615152359009,0.47405368089675903
77,0.881118893623352,0.30316048860549927,0.7751159071922302,0.4715471863746643
78,0.9090909361839294,0.3083733022212982,0.7789798974990845,0.4714854955673218
79,0.867132842540741,0.336720734834671,0.7851622700691223,0.46774137020111084
80,0.9090909361839294,0.271192729473114,0.7851622700691223,0.46671414375305176
81,0.9230769276618958,0.30855342745780945,0.7944358587265015,0.4625382423400879
82,0.8251748085021973,0.3467481732368469,0.7928902506828308,0.4629085063934326
83,0.8531468510627747,0.3361402750015259,0.7851622700691223,0.46508699655532837
84,0.9230769276618958,0.28373202681541443,0.7843894958496094,0.4669819176197052
85,0.9090909361839294,0.3083457350730896,0.7836167216300964,0.46825623512268066
86,0.9440559148788452,0.27029949426651,0.78593510389328,0.46848902106285095
87,0.9090909361839294,0.2967282831668854,0.78593510389328,0.46662235260009766
88,0.9020978808403015,0.29107430577278137,0.7890262603759766,0.4607929289340973
89,0.9230769276618958,0.3007747232913971,0.7882534861564636,0.45386043190956116
90,0.881118893623352,0.3284202218055725,0.7982998490333557,0.4495960474014282
91,0.8741258978843689,0.34058597683906555,0.7944358587265015,0.4476405680179596
92,0.8881118893623352,0.31648823618888855,0.7967542409896851,0.44704198837280273
93,0.881118893623352,0.31674355268478394,0.7990726232528687,0.44586220383644104
94,0.8741258978843689,0.3191410303115845,0.8029366135597229,0.4469909071922302
95,0.9090909361839294,0.296093225479126,0.7967542409896851,0.45020294189453125
96,0.9230769276618958,0.3114771842956543,0.8006182312965393,0.45626816153526306
97,0.9160839319229126,0.2919028401374817,0.7975270748138428,0.4669145941734314
98,0.9230769276618958,0.27777621150016785,0.7890262603759766,0.47723454236984253
99,0.9020978808403015,0.310526967048645,0.7774342894554138,0.48468178510665894
