epoch,accuracy,loss,val_accuracy,val_loss
26,0.8840909004211426,0.41863158345222473,0.8454545736312866,0.42353811860084534
27,0.8715909123420715,0.4379740059375763,0.8454545736312866,0.42218512296676636
28,0.894318163394928,0.41850683093070984,0.8818181753158569,0.394219309091568
29,0.8920454382896423,0.4222221076488495,0.831818163394928,0.4297894239425659
30,0.9045454263687134,0.4091576337814331,0.8590909242630005,0.4197261929512024
31,0.8840909004211426,0.42778393626213074,0.8409090638160706,0.418918639421463
32,0.8840909004211426,0.4297165870666504,0.8409090638160706,0.4438502788543701
33,0.8863636255264282,0.42489221692085266,0.8272727131843567,0.431138813495636
34,0.8670454621315002,0.443194717168808,0.8409090638160706,0.4264276325702667
35,0.8818181753158569,0.4277263581752777,0.8590909242630005,0.4065612852573395
36,0.8863636255264282,0.4221222698688507,0.8363636136054993,0.4334981143474579
37,0.8852272629737854,0.43267950415611267,0.8363636136054993,0.43050962686538696
38,0.8806818127632141,0.41893014311790466,0.8590909242630005,0.40621140599250793
39,0.8897727131843567,0.4147610664367676,0.8181818127632141,0.42383134365081787
40,0.8897727131843567,0.41594603657722473,0.8454545736312866,0.4213990569114685
41,0.8772727251052856,0.4284815490245819,0.831818163394928,0.4144684672355652
42,0.8670454621315002,0.42391645908355713,0.8636363744735718,0.4095005989074707
43,0.8761363625526428,0.43288654088974,0.8454545736312866,0.4328281283378601
44,0.8909090757369995,0.4185667932033539,0.8590909242630005,0.41167744994163513
45,0.8681818246841431,0.4290279746055603,0.8500000238418579,0.3961506485939026
46,0.8761363625526428,0.43661734461784363,0.8500000238418579,0.41812607645988464
47,0.8784090876579285,0.427478164434433,0.8454545736312866,0.4027498662471771
48,0.8829545378684998,0.4367400109767914,0.8500000238418579,0.4037313163280487
49,0.8863636255264282,0.4202200770378113,0.8545454740524292,0.3895016610622406
50,0.8897727131843567,0.42323827743530273,0.8500000238418579,0.4198324680328369
51,0.8852272629737854,0.4234299659729004,0.8500000238418579,0.410814106464386
52,0.875,0.4266839027404785,0.8636363744735718,0.41573941707611084
53,0.8647727370262146,0.43046608567237854,0.8545454740524292,0.43277591466903687
54,0.8818181753158569,0.4116918742656708,0.8545454740524292,0.3899022042751312
55,0.887499988079071,0.41476380825042725,0.8772727251052856,0.4013438820838928
56,0.8818181753158569,0.4122273921966553,0.8363636136054993,0.4225509762763977
57,0.887499988079071,0.4281044900417328,0.8454545736312866,0.4108601212501526
58,0.8965908885002136,0.4108453094959259,0.8545454740524292,0.41485345363616943
59,0.8909090757369995,0.4166576862335205,0.8545454740524292,0.41353076696395874
60,0.8772727251052856,0.4235912263393402,0.8545454740524292,0.42333367466926575
61,0.8818181753158569,0.40922051668167114,0.8590909242630005,0.4143979847431183
62,0.8795454502105713,0.42300674319267273,0.831818163394928,0.4308320879936218
63,0.8704545497894287,0.42827513813972473,0.8590909242630005,0.391428142786026
64,0.9011363387107849,0.41461771726608276,0.8500000238418579,0.4120703935623169
65,0.8863636255264282,0.41613298654556274,0.8500000238418579,0.40585049986839294
66,0.8863636255264282,0.42272454500198364,0.8772727251052856,0.403850257396698
67,0.8806818127632141,0.43405938148498535,0.8727272748947144,0.40593022108078003
68,0.8818181753158569,0.41895419359207153,0.831818163394928,0.42878514528274536
69,0.8954545259475708,0.4132481515407562,0.8818181753158569,0.3965584933757782
70,0.8931818008422852,0.42046135663986206,0.8454545736312866,0.4155750572681427
71,0.8761363625526428,0.41606077551841736,0.8590909242630005,0.4173106253147125
72,0.8818181753158569,0.42225927114486694,0.8590909242630005,0.40418919920921326
73,0.8738636374473572,0.43166908621788025,0.8454545736312866,0.41976478695869446
74,0.8818181753158569,0.41798993945121765,0.8681818246841431,0.3983135223388672
75,0.8715909123420715,0.41655775904655457,0.8227272629737854,0.4376593828201294
76,0.894318163394928,0.42636170983314514,0.8590909242630005,0.42697083950042725
77,0.9045454263687134,0.4247092604637146,0.8727272748947144,0.38914090394973755
78,0.8806818127632141,0.41327738761901855,0.8772727251052856,0.4103337824344635
79,0.9022727012634277,0.41170185804367065,0.8272727131843567,0.4185698628425598
80,0.8863636255264282,0.4214252233505249,0.8500000238418579,0.41050970554351807
81,0.8806818127632141,0.4381340444087982,0.8363636136054993,0.4261191487312317
82,0.8829545378684998,0.40387484431266785,0.8681818246841431,0.406277060508728
83,0.8852272629737854,0.4084815979003906,0.8545454740524292,0.40187013149261475
84,0.8897727131843567,0.4138571619987488,0.8500000238418579,0.42776918411254883
85,0.8704545497894287,0.4223290979862213,0.8363636136054993,0.42180317640304565
86,0.8852272629737854,0.41576334834098816,0.8636363744735718,0.41585221886634827
87,0.8772727251052856,0.4263707995414734,0.831818163394928,0.4127434194087982
88,0.8829545378684998,0.42060065269470215,0.8454545736312866,0.4255785048007965
89,0.8806818127632141,0.4198506474494934,0.8181818127632141,0.450400710105896
90,0.8999999761581421,0.40286344289779663,0.8500000238418579,0.42285799980163574
91,0.8761363625526428,0.4166543185710907,0.8727272748947144,0.4054747223854065
92,0.8999999761581421,0.39796745777130127,0.8454545736312866,0.41637828946113586
93,0.862500011920929,0.416349858045578,0.831818163394928,0.42595964670181274
94,0.875,0.4142756462097168,0.8999999761581421,0.3719869554042816
95,0.894318163394928,0.4020960032939911,0.8590909242630005,0.40466418862342834
96,0.8863636255264282,0.42001524567604065,0.8818181753158569,0.40529489517211914
97,0.8818181753158569,0.41714176535606384,0.8863636255264282,0.4038470983505249
98,0.8806818127632141,0.41362062096595764,0.800000011920929,0.45229119062423706
99,0.9068182110786438,0.3986050486564636,0.8772727251052856,0.38742509484291077
100,0.8681818246841431,0.42276692390441895,0.8363636136054993,0.41317105293273926
101,0.8931818008422852,0.40922829508781433,0.8863636255264282,0.3760988712310791
102,0.8909090757369995,0.4149537980556488,0.8409090638160706,0.404418021440506
103,0.8931818008422852,0.40198206901550293,0.8727272748947144,0.3986193835735321
104,0.8818181753158569,0.42457449436187744,0.8590909242630005,0.41201576590538025
105,0.8761363625526428,0.4213004410266876,0.8954545259475708,0.3736877739429474
106,0.8920454382896423,0.4206031560897827,0.8590909242630005,0.4091093838214874
107,0.8954545259475708,0.4010712802410126,0.8681818246841431,0.38367339968681335
108,0.8965908885002136,0.41148507595062256,0.8545454740524292,0.3991813659667969
109,0.8909090757369995,0.4106917977333069,0.8681818246841431,0.3997243642807007
110,0.8954545259475708,0.4076102375984192,0.8909090757369995,0.3862888813018799
111,0.8931818008422852,0.4030923545360565,0.8636363744735718,0.4007723033428192
112,0.8795454502105713,0.4245690107345581,0.8636363744735718,0.39863234758377075
113,0.887499988079071,0.42185693979263306,0.8863636255264282,0.40687331557273865
114,0.8647727370262146,0.4199962317943573,0.8727272748947144,0.39557498693466187
115,0.8977272510528564,0.4003211557865143,0.8454545736312866,0.3992235064506531
116,0.875,0.42544180154800415,0.8590909242630005,0.39550942182540894
117,0.894318163394928,0.41962262988090515,0.8363636136054993,0.4075329303741455
118,0.9068182110786438,0.40156984329223633,0.8681818246841431,0.41153907775878906
119,0.894318163394928,0.4067367911338806,0.8500000238418579,0.4218810200691223
120,0.8931818008422852,0.40599310398101807,0.8363636136054993,0.41800984740257263
121,0.8818181753158569,0.4096217453479767,0.8545454740524292,0.405609130859375
122,0.8806818127632141,0.41738778352737427,0.8181818127632141,0.43068546056747437
123,0.9068182110786438,0.3920598030090332,0.8454545736312866,0.4191151559352875
124,0.8965908885002136,0.40397322177886963,0.8681818246841431,0.39855679869651794
125,0.9011363387107849,0.40298911929130554,0.8363636136054993,0.40441614389419556
126,0.8909090757369995,0.40327516198158264,0.8590909242630005,0.41269242763519287
127,0.8988636136054993,0.394731730222702,0.8590909242630005,0.4032927453517914
128,0.8965908885002136,0.4087211489677429,0.8590909242630005,0.4032980501651764
129,0.8829545378684998,0.4087333083152771,0.8636363744735718,0.40634071826934814
130,0.8897727131843567,0.40905317664146423,0.8590909242630005,0.4119226038455963
131,0.9011363387107849,0.39587923884391785,0.8454545736312866,0.40785130858421326
132,0.8965908885002136,0.40776196122169495,0.8545454740524292,0.38415589928627014
133,0.8977272510528564,0.3990834057331085,0.8500000238418579,0.4281069040298462
134,0.8920454382896423,0.40258491039276123,0.8545454740524292,0.40546929836273193
135,0.887499988079071,0.4128550887107849,0.8500000238418579,0.4175677001476288
136,0.9113636612892151,0.3944457769393921,0.8545454740524292,0.39586856961250305
137,0.8852272629737854,0.410207599401474,0.8863636255264282,0.3699226677417755
138,0.8795454502105713,0.4115969240665436,0.8636363744735718,0.41052359342575073
139,0.9034090638160706,0.40387338399887085,0.8636363744735718,0.39192327857017517
140,0.8897727131843567,0.4091755151748657,0.8681818246841431,0.3930222988128662
141,0.8954545259475708,0.40663617849349976,0.8636363744735718,0.4092174470424652
142,0.8920454382896423,0.3999790549278259,0.8909090757369995,0.3678991198539734
143,0.8909090757369995,0.406999796628952,0.8727272748947144,0.37480562925338745
144,0.8977272510528564,0.4055308699607849,0.8772727251052856,0.4023299515247345
145,0.8897727131843567,0.4044056236743927,0.8681818246841431,0.4282260835170746
146,0.8829545378684998,0.3978881537914276,0.8590909242630005,0.39480096101760864
147,0.8897727131843567,0.416225790977478,0.8500000238418579,0.4021168351173401
148,0.8931818008422852,0.3961317241191864,0.8500000238418579,0.4101441502571106
149,0.9034090638160706,0.39870354533195496,0.8681818246841431,0.39679816365242004
