epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
44,0.8552371263504028,0.10836238414049149,0.856249988079071,0.10699322074651718
45,0.8552371263504028,0.10846573859453201,0.856249988079071,0.10651703923940659
46,0.8552371263504028,0.10827615857124329,0.856249988079071,0.10612698644399643
47,0.8552371263504028,0.10838468372821808,0.856249988079071,0.10691243410110474
48,0.8552371263504028,0.10826577991247177,0.856249988079071,0.10683436691761017
49,0.8552371263504028,0.10828897356987,0.856249988079071,0.1064133271574974
50,0.8552371263504028,0.10844718664884567,0.856249988079071,0.1062793955206871
51,0.8552371263504028,0.10820753127336502,0.856249988079071,0.10675803571939468
52,0.8552371263504028,0.10861104726791382,0.856249988079071,0.10629992187023163
53,0.8552371263504028,0.10832855850458145,0.856249988079071,0.1065455824136734
54,0.8552371263504028,0.1084405928850174,0.856249988079071,0.10675355046987534
55,0.8552371263504028,0.10880610346794128,0.856249988079071,0.10717439651489258
56,0.8552371263504028,0.1085803434252739,0.856249988079071,0.10683824121952057
57,0.8552371263504028,0.10863512754440308,0.856249988079071,0.10718332231044769
58,0.8552371263504028,0.10867775231599808,0.856249988079071,0.10646605491638184
59,0.8552371263504028,0.10859210789203644,0.856249988079071,0.1069926843047142
60,0.8552371263504028,0.10836987942457199,0.856249988079071,0.10629098117351532
61,0.8552371263504028,0.10838306695222855,0.856249988079071,0.10634936392307281
62,0.8552371263504028,0.10845810920000076,0.856249988079071,0.10622016340494156
63,0.8552371263504028,0.108332559466362,0.856249988079071,0.10629711300134659
64,0.8552371263504028,0.10888965427875519,0.856249988079071,0.10609623044729233
65,0.8552371263504028,0.10836255550384521,0.856249988079071,0.10656490176916122
66,0.8552371263504028,0.1083381325006485,0.856249988079071,0.10635266453027725
67,0.8552371263504028,0.10827726870775223,0.856249988079071,0.10636959224939346
68,0.8552371263504028,0.1083451434969902,0.856249988079071,0.10635755211114883
69,0.8552371263504028,0.10820946097373962,0.856249988079071,0.1067781075835228
70,0.8552371263504028,0.1082688495516777,0.856249988079071,0.1063186377286911
71,0.8552371263504028,0.10832303762435913,0.856249988079071,0.10615374892950058
72,0.8552371263504028,0.10828184336423874,0.856249988079071,0.10721155256032944
73,0.8552371263504028,0.10855431109666824,0.856249988079071,0.10682519525289536
74,0.8552371263504028,0.10822276771068573,0.856249988079071,0.10625338554382324
75,0.8552371263504028,0.10836252570152283,0.856249988079071,0.10621774196624756
76,0.8552371263504028,0.10841862112283707,0.856249988079071,0.10660209506750107
77,0.8552371263504028,0.10847175866365433,0.856249988079071,0.10673538595438004
78,0.8552371263504028,0.10874316841363907,0.856249988079071,0.10669977962970734
79,0.8552371263504028,0.10858206450939178,0.856249988079071,0.10622954368591309
80,0.8552371263504028,0.10844273865222931,0.856249988079071,0.10716991126537323
81,0.8552371263504028,0.10847734659910202,0.856249988079071,0.1080084815621376
82,0.8552371263504028,0.10837443172931671,0.856249988079071,0.1073705330491066
83,0.8552371263504028,0.1082557737827301,0.856249988079071,0.106192946434021
84,0.8552371263504028,0.10825181752443314,0.856249988079071,0.1066523939371109
85,0.8552371263504028,0.10817916691303253,0.856249988079071,0.10651974380016327
86,0.8552371263504028,0.10844437777996063,0.856249988079071,0.10681333392858505
87,0.8552371263504028,0.10831829160451889,0.856249988079071,0.10658236593008041
88,0.8552371263504028,0.10823419690132141,0.856249988079071,0.10692556947469711
89,0.8552371263504028,0.10831725597381592,0.856249988079071,0.10687656700611115
90,0.8552371263504028,0.10833296924829483,0.856249988079071,0.10648119449615479
91,0.8552371263504028,0.1082705482840538,0.856249988079071,0.10643239319324493
92,0.8552371263504028,0.10818253457546234,0.856249988079071,0.1063278466463089
93,0.8552371263504028,0.10836198180913925,0.856249988079071,0.10621271282434464
94,0.8552371263504028,0.1084304004907608,0.856249988079071,0.1061907410621643
95,0.8552371263504028,0.10820946097373962,0.856249988079071,0.1072944849729538
96,0.8552371263504028,0.10849098861217499,0.856249988079071,0.10666775703430176
97,0.8552371263504028,0.10827121883630753,0.856249988079071,0.10663370043039322
98,0.8552371263504028,0.10848195105791092,0.856249988079071,0.10624422878026962
99,0.8552371263504028,0.10840468853712082,0.856249988079071,0.10691408067941666
100,0.8552371263504028,0.10837308317422867,0.856249988079071,0.10712729394435883
101,0.8552371263504028,0.10878940671682358,0.856249988079071,0.10652198642492294
102,0.8552371263504028,0.10841608792543411,0.856249988079071,0.1066109910607338
103,0.8552371263504028,0.10833217203617096,0.856249988079071,0.10627706348896027
104,0.8552371263504028,0.10860613733530045,0.856249988079071,0.10775955021381378
105,0.8552371263504028,0.10897213965654373,0.856249988079071,0.10656114667654037
106,0.8552371263504028,0.10841158777475357,0.856249988079071,0.1065203920006752
107,0.8552371263504028,0.10839273780584335,0.856249988079071,0.10642057657241821
108,0.8552371263504028,0.10839670896530151,0.856249988079071,0.10660376399755478
109,0.8552371263504028,0.10841920226812363,0.856249988079071,0.1064063310623169
110,0.8552371263504028,0.10847628861665726,0.856249988079071,0.10667102038860321
111,0.8552371263504028,0.1083708181977272,0.856249988079071,0.1067475900053978
112,0.8552371263504028,0.10841892659664154,0.856249988079071,0.10760243237018585
113,0.8552371263504028,0.10842326283454895,0.856249988079071,0.10662464797496796
114,0.8552371263504028,0.10891372710466385,0.856249988079071,0.10652799904346466
115,0.8552371263504028,0.10839694738388062,0.856249988079071,0.10776658356189728
116,0.8552371263504028,0.10838064551353455,0.856249988079071,0.10630695521831512
117,0.8552371263504028,0.10830383747816086,0.856249988079071,0.10618503391742706
118,0.8552371263504028,0.10822566598653793,0.856249988079071,0.10635794699192047
119,0.8552371263504028,0.10845993459224701,0.856249988079071,0.10656140744686127
120,0.8552371263504028,0.10841861367225647,0.856249988079071,0.10626602172851562
121,0.8552371263504028,0.10845769196748734,0.856249988079071,0.10810527950525284
122,0.8552371263504028,0.10853196680545807,0.856249988079071,0.10702057927846909
123,0.8552371263504028,0.10864908993244171,0.856249988079071,0.10716287791728973
124,0.8552371263504028,0.10833370685577393,0.856249988079071,0.10722100734710693
125,0.8552371263504028,0.10859564691781998,0.856249988079071,0.10643418878316879
126,0.8552371263504028,0.10822426527738571,0.856249988079071,0.10620389133691788
127,0.8552371263504028,0.10825526714324951,0.856249988079071,0.10645943880081177
128,0.8552371263504028,0.10812538862228394,0.856249988079071,0.10647410154342651
129,0.8552371263504028,0.10824636369943619,0.856249988079071,0.1066451445221901
130,0.8552371263504028,0.10867896676063538,0.856249988079071,0.10641266405582428
131,0.8552371263504028,0.10853669792413712,0.856249988079071,0.1072288528084755
132,0.8552371263504028,0.10861718654632568,0.856249988079071,0.10693460702896118
133,0.8552371263504028,0.10843785852193832,0.856249988079071,0.10655586421489716
134,0.8552371263504028,0.1082773506641388,0.856249988079071,0.1065552830696106
135,0.8552371263504028,0.10830763727426529,0.856249988079071,0.10701779276132584
136,0.8552371263504028,0.1082882508635521,0.856249988079071,0.10645617544651031
137,0.8552371263504028,0.10836612433195114,0.856249988079071,0.10651899874210358
138,0.8552371263504028,0.10835274308919907,0.856249988079071,0.10614728927612305
139,0.8552371263504028,0.10842648893594742,0.856249988079071,0.10685861110687256
140,0.8552371263504028,0.10830821841955185,0.856249988079071,0.10689063370227814
141,0.8552371263504028,0.10825833678245544,0.856249988079071,0.10668881982564926
142,0.8552371263504028,0.10818713903427124,0.856249988079071,0.1063482016324997
143,0.8552371263504028,0.10825594514608383,0.856249988079071,0.10703866183757782
144,0.8552371263504028,0.10861867666244507,0.856249988079071,0.10685516893863678
145,0.8552371263504028,0.10831104964017868,0.856249988079071,0.1066698282957077
146,0.8552371263504028,0.10864785313606262,0.856249988079071,0.10667717456817627
147,0.8552371263504028,0.10840952396392822,0.856249988079071,0.10724477469921112
148,0.8552371263504028,0.10856588929891586,0.856249988079071,0.10648343712091446
149,0.8552371263504028,0.10846483707427979,0.856249988079071,0.10670151561498642
150,0.8552371263504028,0.10820624232292175,0.856249988079071,0.10661611706018448
151,0.8552371263504028,0.10825280845165253,0.856249988079071,0.10637637227773666
152,0.8552371263504028,0.10831046104431152,0.856249988079071,0.10659873485565186
153,0.8552371263504028,0.10837054252624512,0.856249988079071,0.10623923689126968
154,0.8552371263504028,0.10828106850385666,0.856249988079071,0.10630764812231064
155,0.8552371263504028,0.10839078575372696,0.856249988079071,0.1067090630531311
156,0.8552371263504028,0.1082678735256195,0.856249988079071,0.10615728795528412
157,0.8552371263504028,0.10836175084114075,0.856249988079071,0.10614409297704697
158,0.8552371263504028,0.10833706706762314,0.856249988079071,0.10670103132724762
159,0.8552371263504028,0.10835456103086472,0.856249988079071,0.1067918986082077
160,0.8552371263504028,0.10856413096189499,0.856249988079071,0.1063312292098999
161,0.8552371263504028,0.10831158608198166,0.856249988079071,0.10691715776920319
162,0.8552371263504028,0.10817962884902954,0.856249988079071,0.10688414424657822
163,0.8552371263504028,0.10844177007675171,0.856249988079071,0.10642850399017334
164,0.8552371263504028,0.10839342325925827,0.856249988079071,0.10653450340032578
165,0.8552371263504028,0.10815063863992691,0.856249988079071,0.10619358718395233
166,0.8552371263504028,0.10847046226263046,0.856249988079071,0.10689735412597656
167,0.8552371263504028,0.1085830107331276,0.856249988079071,0.10628072917461395
168,0.8552371263504028,0.10826051235198975,0.856249988079071,0.10655852407217026
169,0.8552371263504028,0.10854479670524597,0.856249988079071,0.10751465708017349
170,0.8552371263504028,0.10841066390275955,0.856249988079071,0.10639192163944244
171,0.8552371263504028,0.1084647923707962,0.856249988079071,0.10681752860546112
172,0.8552371263504028,0.10861285775899887,0.856249988079071,0.10620565712451935
173,0.8552371263504028,0.10896995663642883,0.856249988079071,0.10712387412786484
174,0.8552371263504028,0.10842172056436539,0.856249988079071,0.10642719268798828
175,0.8552371263504028,0.10848230868577957,0.856249988079071,0.10635097324848175
176,0.8552371263504028,0.10845716297626495,0.856249988079071,0.10756800323724747
177,0.8552371263504028,0.10851544886827469,0.856249988079071,0.10665012896060944
178,0.8552371263504028,0.10823618620634079,0.856249988079071,0.10673310607671738
179,0.8552371263504028,0.1083056852221489,0.856249988079071,0.10661005973815918
180,0.8552371263504028,0.10831071436405182,0.856249988079071,0.10635323822498322
181,0.8552371263504028,0.10835904628038406,0.856249988079071,0.10669014602899551
182,0.8552371263504028,0.10860857367515564,0.856249988079071,0.10654491186141968
183,0.8552371263504028,0.10845571011304855,0.856249988079071,0.10629719495773315
184,0.8552371263504028,0.10817965120077133,0.856249988079071,0.10624853521585464
185,0.8552371263504028,0.10827478766441345,0.856249988079071,0.10638172924518585
186,0.8552371263504028,0.10812265425920486,0.856249988079071,0.10730747878551483
187,0.8552371263504028,0.10904914885759354,0.856249988079071,0.10667522251605988
188,0.8552371263504028,0.1087658479809761,0.856249988079071,0.10662269592285156
189,0.8552371263504028,0.10840785503387451,0.856249988079071,0.10751263052225113
190,0.8552371263504028,0.10837506502866745,0.856249988079071,0.1070641428232193
191,0.8552371263504028,0.10852865874767303,0.856249988079071,0.10659179836511612
192,0.8552371263504028,0.10842528939247131,0.856249988079071,0.10651258379220963
193,0.8552371263504028,0.10833991318941116,0.856249988079071,0.10643104463815689
194,0.8552371263504028,0.1083330363035202,0.856249988079071,0.10639838874340057
195,0.8552371263504028,0.1082533448934555,0.856249988079071,0.10637545585632324
196,0.8552371263504028,0.10872609913349152,0.856249988079071,0.10631024837493896
197,0.8552371263504028,0.10813131183385849,0.856249988079071,0.10623188316822052
198,0.8552371263504028,0.10826347023248672,0.856249988079071,0.10667731612920761
199,0.8552371263504028,0.10825667530298233,0.856249988079071,0.10624059289693832
200,0.8552371263504028,0.10833166539669037,0.856249988079071,0.106218121945858
201,0.8552371263504028,0.10833628475666046,0.856249988079071,0.10619852691888809
202,0.8552371263504028,0.10854808241128922,0.856249988079071,0.10734741389751434
203,0.8552371263504028,0.10842306166887283,0.856249988079071,0.10688171535730362
204,0.8552371263504028,0.10827572643756866,0.856249988079071,0.10679060220718384
205,0.8552371263504028,0.10832732170820236,0.856249988079071,0.10706226527690887
206,0.8552371263504028,0.10839074850082397,0.856249988079071,0.10699418932199478
207,0.8552371263504028,0.10841662436723709,0.856249988079071,0.10672247409820557
208,0.8552371263504028,0.10826536267995834,0.856249988079071,0.10689057409763336
209,0.8552371263504028,0.10819672793149948,0.856249988079071,0.10697350651025772
210,0.8552371263504028,0.10861179977655411,0.856249988079071,0.10672900825738907
211,0.8552371263504028,0.10824334621429443,0.856249988079071,0.10701604932546616
212,0.8552371263504028,0.10854270309209824,0.856249988079071,0.10648393630981445
213,0.8552371263504028,0.10842014849185944,0.856249988079071,0.10631638765335083
214,0.8552371263504028,0.10826298594474792,0.856249988079071,0.10672946274280548
215,0.8552371263504028,0.10843764245510101,0.856249988079071,0.10691811889410019
216,0.8552371263504028,0.10832265764474869,0.856249988079071,0.10617256164550781
217,0.8552371263504028,0.10849744081497192,0.856249988079071,0.10639779269695282
218,0.8552371263504028,0.10854103416204453,0.856249988079071,0.10762796550989151
219,0.8552371263504028,0.10813543200492859,0.856249988079071,0.10646599531173706
220,0.8552371263504028,0.10849470645189285,0.856249988079071,0.10676231235265732
221,0.8552371263504028,0.10857437551021576,0.856249988079071,0.10655269771814346
222,0.8552371263504028,0.10855655372142792,0.856249988079071,0.10633330047130585
223,0.8552371263504028,0.10844384133815765,0.856249988079071,0.1071830540895462
224,0.8552371263504028,0.10829664021730423,0.856249988079071,0.10623820126056671
225,0.8552371263504028,0.10815457999706268,0.856249988079071,0.10632079839706421
226,0.8552371263504028,0.10855915397405624,0.856249988079071,0.10677894204854965
227,0.8552371263504028,0.10843681544065475,0.856249988079071,0.10667947679758072
228,0.8552371263504028,0.10826857388019562,0.856249988079071,0.10663509368896484
229,0.8552371263504028,0.10815799236297607,0.856249988079071,0.1065957322716713
230,0.8552371263504028,0.1083751991391182,0.856249988079071,0.10642103850841522
231,0.8552371263504028,0.10834796726703644,0.856249988079071,0.1063971146941185
232,0.8552371263504028,0.10870549082756042,0.856249988079071,0.10635673999786377
233,0.8552371263504028,0.10838354378938675,0.856249988079071,0.10623075813055038
234,0.8552371263504028,0.10826534777879715,0.856249988079071,0.10625705868005753
235,0.8552371263504028,0.10827036947011948,0.856249988079071,0.10681792348623276
236,0.8552371263504028,0.10870007425546646,0.856249988079071,0.10684901475906372
237,0.8552371263504028,0.10830263048410416,0.856249988079071,0.10641316324472427
238,0.8552371263504028,0.10821026563644409,0.856249988079071,0.10691945254802704
239,0.8552371263504028,0.10821499675512314,0.856249988079071,0.10671231895685196
240,0.8552371263504028,0.10864978283643723,0.856249988079071,0.10650298744440079
241,0.8552371263504028,0.10881037265062332,0.856249988079071,0.10651277005672455
242,0.8552371263504028,0.10865037143230438,0.856249988079071,0.1070530042052269
243,0.8552371263504028,0.10856539011001587,0.856249988079071,0.10662394762039185
244,0.8552371263504028,0.10839176177978516,0.856249988079071,0.10636156797409058
245,0.8552371263504028,0.10846749693155289,0.856249988079071,0.10707900673151016
246,0.8552371263504028,0.10850974172353745,0.856249988079071,0.10732810199260712
247,0.8552371263504028,0.1085159033536911,0.856249988079071,0.10693969577550888
248,0.8552371263504028,0.10845742374658585,0.856249988079071,0.10692884773015976
249,0.8552371263504028,0.10844357311725616,0.856249988079071,0.10653331130743027
250,0.8552371263504028,0.10849309712648392,0.856249988079071,0.1069258451461792
251,0.8552371263504028,0.10831630975008011,0.856249988079071,0.10615706443786621
252,0.8552371263504028,0.10819285362958908,0.856249988079071,0.10699526965618134
253,0.8552371263504028,0.10860200226306915,0.856249988079071,0.10636226832866669
254,0.8552371263504028,0.10843554884195328,0.856249988079071,0.10642091184854507
255,0.8552371263504028,0.10840428620576859,0.856249988079071,0.10635725408792496
256,0.8552371263504028,0.10850663483142853,0.856249988079071,0.10613219439983368
257,0.8552371263504028,0.10815691202878952,0.856249988079071,0.10649766027927399
258,0.8552371263504028,0.10841692984104156,0.856249988079071,0.10649975389242172
259,0.8552371263504028,0.10832200199365616,0.856249988079071,0.10640893131494522
260,0.8552371263504028,0.1081894263625145,0.856249988079071,0.10626087337732315
261,0.8552371263504028,0.10838574171066284,0.856249988079071,0.10659490525722504
262,0.8552371263504028,0.10824447125196457,0.856249988079071,0.1070014089345932
263,0.8552371263504028,0.10845239460468292,0.856249988079071,0.10808245092630386
264,0.8552371263504028,0.10855396836996078,0.856249988079071,0.10677693039178848
265,0.8552371263504028,0.10852071642875671,0.856249988079071,0.10615716874599457
266,0.8552371263504028,0.10813730210065842,0.856249988079071,0.1062336415052414
267,0.8552371263504028,0.10873144865036011,0.856249988079071,0.106908418238163
268,0.8552371263504028,0.10863178223371506,0.856249988079071,0.10652518272399902
269,0.8552371263504028,0.10866677016019821,0.856249988079071,0.1069619283080101
270,0.8552371263504028,0.1084318533539772,0.856249988079071,0.10642421245574951
271,0.8552371263504028,0.10835786908864975,0.856249988079071,0.1063573807477951
272,0.8552371263504028,0.10836417227983475,0.856249988079071,0.10613007843494415
273,0.8552371263504028,0.10860294103622437,0.856249988079071,0.10654046386480331
274,0.8552371263504028,0.1085224375128746,0.856249988079071,0.10754124820232391
275,0.8552371263504028,0.1084073856472969,0.856249988079071,0.10715822875499725
276,0.8552371263504028,0.10822145640850067,0.856249988079071,0.10714207589626312
277,0.8552371263504028,0.10824218392372131,0.856249988079071,0.10636144876480103
278,0.8552371263504028,0.10833431780338287,0.856249988079071,0.10627623647451401
279,0.8552371263504028,0.1084832027554512,0.856249988079071,0.10621913522481918
280,0.8552371263504028,0.1084432303905487,0.856249988079071,0.10619983822107315
281,0.8552371263504028,0.10828888416290283,0.856249988079071,0.10708274692296982
282,0.8552371263504028,0.10822474956512451,0.856249988079071,0.10694016516208649
283,0.8552371263504028,0.10813333839178085,0.856249988079071,0.10650280863046646
284,0.8552371263504028,0.10835400968790054,0.856249988079071,0.1062915101647377
285,0.8552371263504028,0.10820340365171432,0.856249988079071,0.10779611021280289
286,0.8552371263504028,0.10829759389162064,0.856249988079071,0.10710012912750244
287,0.8552371263504028,0.10865161567926407,0.856249988079071,0.10689900815486908
288,0.8552371263504028,0.10882925242185593,0.856249988079071,0.10621217638254166
289,0.8552371263504028,0.10829199850559235,0.856249988079071,0.10706551373004913
290,0.8552371263504028,0.10858191549777985,0.856249988079071,0.10756882280111313
291,0.8552371263504028,0.10842858999967575,0.856249988079071,0.10613787174224854
292,0.8552371263504028,0.1083512008190155,0.856249988079071,0.10637199878692627
293,0.8552371263504028,0.108237124979496,0.856249988079071,0.10668828338384628
294,0.8552371263504028,0.10828381776809692,0.856249988079071,0.10646811872720718
295,0.8552371263504028,0.10818890482187271,0.856249988079071,0.10633710771799088
296,0.8552371263504028,0.10844951122999191,0.856249988079071,0.10621972382068634
297,0.8552371263504028,0.10824531316757202,0.856249988079071,0.10644221305847168
298,0.8552371263504028,0.10833989828824997,0.856249988079071,0.10741833597421646
299,0.8552371263504028,0.10875295102596283,0.856249988079071,0.10782070457935333
300,0.8552371263504028,0.10872247815132141,0.856249988079071,0.10650146007537842
301,0.8552371263504028,0.10827622562646866,0.856249988079071,0.10672326385974884
302,0.8552371263504028,0.10833440721035004,0.856249988079071,0.10681040585041046
303,0.8552371263504028,0.10819615423679352,0.856249988079071,0.10635752975940704
304,0.8552371263504028,0.10817395895719528,0.856249988079071,0.10630609840154648
305,0.8552371263504028,0.10849472135305405,0.856249988079071,0.10654312372207642
306,0.8552371263504028,0.10822448134422302,0.856249988079071,0.10646970570087433
307,0.8552371263504028,0.1082736924290657,0.856249988079071,0.10679056495428085
308,0.8552371263504028,0.10837557911872864,0.856249988079071,0.10651006549596786
309,0.8552371263504028,0.1083245575428009,0.856249988079071,0.10646512359380722
310,0.8552371263504028,0.1084173247218132,0.856249988079071,0.10626903921365738
311,0.8552371263504028,0.10833200812339783,0.856249988079071,0.10645975917577744
312,0.8552371263504028,0.10803783684968948,0.856249988079071,0.1070755124092102
313,0.8552371263504028,0.10828951746225357,0.856249988079071,0.10711507499217987
314,0.8552371263504028,0.1082443818449974,0.856249988079071,0.10618995130062103
315,0.8552371263504028,0.10837989300489426,0.856249988079071,0.10711123049259186
316,0.8552371263504028,0.10836530476808548,0.856249988079071,0.10654519498348236
317,0.8552371263504028,0.10820622742176056,0.856249988079071,0.10609905421733856
318,0.8552371263504028,0.10828655958175659,0.856249988079071,0.10700961202383041
319,0.8552371263504028,0.1083567887544632,0.856249988079071,0.10672944784164429
320,0.8552371263504028,0.10809748619794846,0.856249988079071,0.10692267119884491
321,0.8552371263504028,0.10847901552915573,0.856249988079071,0.10635039955377579
322,0.8552371263504028,0.10832963138818741,0.856249988079071,0.10667482763528824
323,0.8552371263504028,0.10856311768293381,0.856249988079071,0.10751815140247345
324,0.8552371263504028,0.10871417820453644,0.856249988079071,0.10624311119318008
325,0.8552371263504028,0.10830342024564743,0.856249988079071,0.10662133991718292
326,0.8552371263504028,0.1083984375,0.856249988079071,0.1075269803404808
327,0.8552371263504028,0.10834764689207077,0.856249988079071,0.10713545978069305
328,0.8552371263504028,0.10820471495389938,0.856249988079071,0.10681968927383423
329,0.8552371263504028,0.1085299700498581,0.856249988079071,0.10658293962478638
330,0.8552371263504028,0.10840803384780884,0.856249988079071,0.10691937059164047
331,0.8552371263504028,0.10868152230978012,0.856249988079071,0.10628686845302582
332,0.8552371263504028,0.10829856246709824,0.856249988079071,0.10678577423095703
333,0.8552371263504028,0.10839351266622543,0.856249988079071,0.1062714233994484
334,0.8552371263504028,0.10818241536617279,0.856249988079071,0.1063036322593689
335,0.8552371263504028,0.10832579433917999,0.856249988079071,0.10633691400289536
336,0.8552371263504028,0.10842107236385345,0.856249988079071,0.10657000541687012
337,0.8552371263504028,0.10821075737476349,0.856249988079071,0.10615350306034088
338,0.8552371263504028,0.10850388556718826,0.856249988079071,0.1064433827996254
339,0.8552371263504028,0.10856372117996216,0.856249988079071,0.10668934881687164
340,0.8552371263504028,0.10840310901403427,0.856249988079071,0.10656795650720596
341,0.8552371263504028,0.10878220200538635,0.856249988079071,0.1069086417555809
342,0.8552371263504028,0.10838968306779861,0.856249988079071,0.10638990253210068
343,0.8552371263504028,0.10851441323757172,0.856249988079071,0.10741658508777618
344,0.8552371263504028,0.10849180072546005,0.856249988079071,0.10687194764614105
345,0.8552371263504028,0.10832113772630692,0.856249988079071,0.10623648017644882
346,0.8552371263504028,0.10818351805210114,0.856249988079071,0.1063733920454979
347,0.8552371263504028,0.10839604586362839,0.856249988079071,0.10655133426189423
348,0.8552371263504028,0.10847190767526627,0.856249988079071,0.10612038522958755
349,0.8552371263504028,0.10832346975803375,0.856249988079071,0.10665647685527802
350,0.8552371263504028,0.10836104303598404,0.856249988079071,0.10653650760650635
351,0.8552371263504028,0.10853509604930878,0.856249988079071,0.10616759210824966
352,0.8552371263504028,0.10834476351737976,0.856249988079071,0.10628483444452286
353,0.8552371263504028,0.1081593930721283,0.856249988079071,0.10646438598632812
354,0.8552371263504028,0.10814730077981949,0.856249988079071,0.10632182657718658
355,0.8552371263504028,0.10827738046646118,0.856249988079071,0.10662394762039185
356,0.8552371263504028,0.10833078622817993,0.856249988079071,0.10778047889471054
357,0.8552371263504028,0.10831770300865173,0.856249988079071,0.10647432506084442
358,0.8552371263504028,0.10838504880666733,0.856249988079071,0.10656404495239258
359,0.8552371263504028,0.10839653015136719,0.856249988079071,0.10626497119665146
360,0.8552371263504028,0.10837459564208984,0.856249988079071,0.10621090233325958
361,0.8552371263504028,0.10851846635341644,0.856249988079071,0.10677113384008408
362,0.8552371263504028,0.10859234631061554,0.856249988079071,0.10713045299053192
363,0.8552371263504028,0.10871780663728714,0.856249988079071,0.10706549882888794
364,0.8552371263504028,0.10829924792051315,0.856249988079071,0.10751056671142578
365,0.8552371263504028,0.108692467212677,0.856249988079071,0.10827860981225967
366,0.8552371263504028,0.10894294083118439,0.856249988079071,0.1066155880689621
367,0.8552371263504028,0.10834953188896179,0.856249988079071,0.10606671869754791
368,0.8552371263504028,0.10837316513061523,0.856249988079071,0.10663799196481705
369,0.8552371263504028,0.10819930583238602,0.856249988079071,0.10625432431697845
370,0.8552371263504028,0.10828139632940292,0.856249988079071,0.10629618167877197
371,0.8552371263504028,0.10818614065647125,0.856249988079071,0.10643111169338226
372,0.8552371263504028,0.10841581970453262,0.856249988079071,0.10720032453536987
373,0.8552371263504028,0.10826560854911804,0.856249988079071,0.10771622508764267
374,0.8552371263504028,0.10857187956571579,0.856249988079071,0.10658662021160126
375,0.8552371263504028,0.10835611075162888,0.856249988079071,0.10631229728460312
376,0.8552371263504028,0.10846525430679321,0.856249988079071,0.10701509565114975
